symbol,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
SHFE.ru2105C9300,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,4032.0,2527.0,0,3280.0,3280.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9400,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3940.0,2435.0,0,3188.0,3188.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3850.0,2345.0,0,3098.0,3098.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9600,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3760.0,2255.0,0,3008.0,3008.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9700,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3671.0,2166.0,0,2919.0,2919.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9800,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3584.0,2079.0,0,2832.0,2832.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105C9900,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3497.0,1992.0,0,2745.0,2745.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P10000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,4,nan,892.0,1.0,4,140.0,143.0,nan,0,61.0,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P10250,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,5,nan,933.0,1.0,5,181.0,183.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P10500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,2,nan,983.0,1.0,2,231.0,238.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P10750,2020-08-21 14:59:59.999501,270.0,270.0,270.0,270.0,270.0,270.0,1,2700.0,2,283.0,1041.0,1.0,2,289.0,1.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P11000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1107.0,1.0,0,355.0,355.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P11250,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1183.0,1.0,0,431.0,431.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P11500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1269.0,1.0,0,517.0,517.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P11750,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1367.0,1.0,0,615.0,615.0,nan,0,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P12000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1475.0,1.0,0,723.0,723.0,900.0,5,7.0,1,nan,0,5.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P12250,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1591.0,86.0,0,839.0,839.0,nan,0,88.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P12500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1718.0,213.0,0,966.0,966.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P12750,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,1857.0,352.0,0,1105.0,1105.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P13000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2003.0,498.0,0,1251.0,1251.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P13250,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2158.0,653.0,0,1406.0,1406.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P13500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2325.0,820.0,0,1573.0,1573.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P13750,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2498.0,993.0,0,1746.0,1746.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P14000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2678.0,1173.0,0,1926.0,1926.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P14250,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,2868.0,1363.0,0,2116.0,2116.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P14500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3062.0,1557.0,0,2310.0,2310.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P14750,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3263.0,1758.0,0,2511.0,2511.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P15000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3470.0,1965.0,0,2718.0,2718.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P8500,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,3,nan,771.0,1.0,3,19.0,19.0,111.0,1,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P8600,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,2,nan,774.0,1.0,2,22.0,22.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P8700,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,1,nan,778.0,1.0,1,26.0,26.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2105P8800,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,4,nan,783.0,1.0,4,31.0,31.0,151.0,1,11.0,1,255.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
